店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,3101,310101,4908161240517,家庭ｺﾞﾐ　45L,家庭ｺﾞﾐ　45L,,,0,1,0,,450,,
1,3101,310101,4908161240524,家庭ｺﾞﾐ袋30L,家庭ｺﾞﾐ袋30L,,,0,1,0,,300,,
1,3101,310101,4908161240531,家庭ｺﾞﾐ袋10L,家庭ｺﾞﾐ袋10L,,,0,1,0,,100,,
1,3101,310101,4908161240548,家庭ｺﾞﾐ袋5L,家庭ｺﾞﾐ袋5L,,,0,1,0,,50,,
1,3101,310102,4908161240555,資源ｺﾞﾐ袋45L,資源ｺﾞﾐ袋45L,,,0,1,0,,110,,
1,3101,310102,4908161240562,資源ｺﾞﾐ袋30L,資源ｺﾞﾐ袋30L,,,0,1,0,,75,,
1,3101,310102,4908161240579,資源ｺﾞﾐ20L,資源ｺﾞﾐ20L,,,0,1,0,,50,,
1,3101,310101,4908161240586,家庭ｺﾞﾐ袋20L,家庭ｺﾞﾐ袋20L,,,0,1,0,,200,,
1,3101,310102,4908161240593,資源ｺﾞﾐ袋10L,資源ｺﾞﾐ袋10L,,,0,1,0,,25,,
