店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1005,100501,4573574561032,手切り能登豚のパテドカンパーニュ,能登豚のパテドカンパーニュ,ﾏｶﾞｼﾞ-ﾉ ﾉﾄﾌﾞﾀﾊﾟﾃﾄﾞｶﾝﾊﾟ-ﾆﾕ,,0,1,0,,860,,
1,1003,100301,4573574563005,できたてモッツァレラチーズ,できたてモッツァレラチーズ,,,0,1,0,,755,,
1,1003,100301,4573574563012,できたてひとくちモッツァレラ,できたてひとくちモッツァレラ,,,0,1,0,,884,,
1,1003,100301,4573574563067,ブッラータチーズ（冷凍）,ブッラータチーズ（冷凍）,,,0,1,0,,961,,
1,1003,100301,4580045410010,すぎやま　白いモッツァレラ,すぎやま　白いモッツァレラ,,,0,1,0,,810,,0
1,1003,100306,4580144763550,パルミジャーノ・レッジャーノ燻製,パルミジャーノ燻製,,,0,1,0,,592,,
1,1003,100310,4580144764373,チーズ＆生ハム,チーズ＆生ハム,,,0,1,0,,807,,0
1,1003,100310,4580144764380,ﾁｰｽﾞ&ｵﾘｰﾌﾞﾊﾟﾝﾁｪｯﾀ,ﾁｰｽﾞ&ｵﾘｰﾌﾞﾊﾟﾝﾁｪｯﾀ,,,0,1,0,,807,,0
1,1003,100310,4580144764397,チーズ＆サラミ,チーズ＆サラミ,,,0,1,0,,756,,
1,1003,100310,4580144764403,チーズ＆オリーブ,チーズ＆オリーブ,,,0,1,0,,807,,0
1,1005,100501,4580144764526,じゃがいもとほうれん草のアリゴ,じゃがいもとほうれん草のアリ,,,0,1,0,,711,,
1,1003,100310,4580144765639,モッツァレラハーブ　５５ｇ,モッツァレラハーブ　５５ｇ,ﾁ-ｽﾞﾋﾟﾝﾁﾖｽﾓﾂﾂｱﾚﾗﾊ-ﾌﾞ 55G,５５ｇ,0,1,0,,376,谷野,
1,1003,100310,4580144766766,合鴨チェダー,合鴨チェダー,,,0,1,0,,376,,
1,1003,100310,4580144766773,生ハムゴーダ,生ハムゴーダ,,,0,1,0,,376,,
1,1003,100310,4580144766780,チーズピンチョス サラミピカンテ,チーズピンチョス サラミピカ,,,0,1,0,,376,,
1,1003,100310,4580144766797,サーモンホワイト,サーモンホワイト,,,0,1,0,,376,,
1,1005,100501,4580144769439,シナモンアップルカシューナッツ,シナモンアップルカシューナッ,,,0,1,0,,754,,
1,1001,100104,4580144769651,トリュフバター,トリュフバター,,,0,1,0,,864,,
1,1003,100301,4580255170018,月のチーズ　Ｆクリームチーズプレーン　１５０ｇ,月のチーズ　Ｆクリームチーズ,ﾂｷﾉﾁ-ｽﾞFｸﾘ-ﾑﾁ-ｽﾞﾌﾟﾚ-ﾝ150G,１５０ｇ,0,1,0,,1274,月のチーズ,
1,1003,100309,4580255170025,ＦクリームチーズＧペッパー　１５０ｇ,ＦクリームチーズＧペッパー　,Fｸﾘ-ﾑﾁ-ｽﾞGﾍﾟﾂﾊﾟ- 150G,１５０ｇ,0,1,0,,1274,月のチーズ,
1,1003,100309,4580255170032,月のチーズ　ＦＣチーズハーブ＆ギョウジャ　１５０ｇ,ＦＣチーズハーブ＆ギョウジャ,FCﾁ-ｽﾞﾊ-ﾌﾞｷﾞﾖｳｼﾞﾔ 150G,１５０ｇ,0,1,0,,1274,月のチーズ,
1,1003,100301,4580255170056,月のチーズ　フロマージュブラン　１５０ｇ,月のチーズ　フロマージュブラ,ﾂｷﾉﾁｰｽﾞ ﾌﾛﾏｰｼﾞｭﾌﾞﾗﾝ 150G,１５０ｇ,0,1,305,,1123,月のチーズ,
1,1003,100310,4580255170186,のむ月のチーズ　１４０ｇ,のむ月のチーズ　１４０ｇ,ﾂｷﾉﾁｰｽﾞ ﾉﾑﾂｷﾉﾁｰｽﾞ 140G,１４０ｇ,0,1,239,,510,月のチーズ,
1,1003,100309,4580255170193,フレッシュクリームチーズ ハニーアップル＆カルヴァドス酒,Cチーズ ハニーアップル＆カル,,,0,1,0,,1207,,
1,1003,100309,4580255170261,ＦＣチーズあずきとハチミツ　１５０ｇ,ＦＣチーズあずきとハチミツ　,ﾂｷﾉﾁ-ｽﾞFCﾁ-ｽﾞｱｽﾞｷﾄﾊﾁﾐﾂ150,１５０ｇ,0,1,0,,1207,月のチーズ,
1,1003,100309,4580255170308,フレッシュクリームチーズ国産いちご,Fクリームチーズ国産いちご,,,0,1,0,,1255,,
1,1003,100301,4580586600024,秩父やまなみチーズ工房リコッタ,秩父やまなみリコッタ,,,0,1,0,,755,,
1,1003,100310,4580586600154,生ハムとチーズのオリーブオイル漬け,生ハムとチーズのオリーブオイ,,,0,1,0,,1276,,
1,1003,100301,4580586600178,秩父やまなみチーズ工房モッツァレラ,秩父やまなみモッツァレラ,,,0,1,0,,897,,
1,1003,100306,4580586600444,秩父黒ビールチェダー,秩父黒ビールチェダー,,,0,1,0,,1439,,
1,1004,100404,4580615890419,チーズのオイル漬（塩麹＆レモン）６０ｇ,チーズのオイル漬（塩麹＆レモ,ﾁ-ｽﾞｵｲﾙﾂﾞｹ(ｼｵｺｳｼﾞ&ﾚﾓﾝ)60G,６０ｇ,0,1,0,,685,,
1,1004,100404,4580615890426,チーズオイル漬　味噌＆ハーブ　６０ｇ,チーズオイル漬　味噌＆ハーブ,ﾁ-ｽﾞﾉｵｲﾙﾂﾞｹ ﾐｿ&ﾊ-ﾌﾞ 60G,６０ｇ,0,1,630,,685,,
1,1004,100404,4580615890433,チーズオイル漬燻製＆ナッツ６０ｇ,チーズオイル漬燻製＆ナッツ６,ｳﾏﾐﾁ-ｽﾞﾉｵｲﾙﾂﾞｹｸﾝｾｲ&ﾅﾂﾂ60G,６０ｇ,0,1,0,,685,,
1,1004,100405,4582127640834,ヨーグルト入りチーズ　プレーン,ヨーグルト入りチーズプレーン,,,0,1,0,,673,,
1,1004,100405,4582127640919,ヨーグルト入りチーズスモークアーモンド,ヨーグルト入りチーズスモーク,,,0,1,0,,673,,
1,1004,100405,4582127641077,スモークチーズ　ブラックペッパー,スモークチーズ　ブラックペッ,,,0,1,0,,673,,
1,1003,100310,4582127651014,ぬるチーズ　プレーン,ぬるチーズ　プレーン,,,0,1,0,,673,,
1,1003,100310,4582127651021,ぬるチーズ　トマト＆バジル,ぬるチーズ　トマト＆バジル,,,0,1,0,,673,,
