店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1901,190103,21400000,伍十寿司,伍十寿司,,,0,1,0,,0,,
1,1901,190103,202401000000,伍十すし,伍十すし,,,0,1,0,,0,,
1,1901,190101,2100000499267,笹寿司,笹寿司,,,0,1,0,,180,,0
1,1901,190102,2100000657452,いなり,いなり,,,0,1,0,,120,,0
