店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1201,120102,4580168070344,蜜柑きんとん,蜜柑きんとん,,,0,1,0,,341,,
1,1201,120102,4580168073598,まるごと田村みかんゼリー　２５０ｇ,まるごと田村みかんゼリー　,ｺﾐﾅﾐ ﾏﾙｺﾞﾄﾀﾑﾗﾐｶﾝｾﾞﾘｰ 250G,２５０ｇ,0,1,400,,443,小南農園,
1,1201,120102,4580168079200,紀州うめゼリー１２０g,紀州うめゼリー１２０g,,,0,1,0,,243,,
1,1201,120106,4580347794016,LECHO　マーブルプリンアイス,マーブルプリンアイス,,,0,1,0,,890,,
1,1201,120106,4580347794054,苺クリームババロア,苺クリームババロア,,,0,1,0,,1104,,
1,1201,999999,4580347794061,オオヤブ　ショコラババロア,オオヤブ　ショコラババロア,,,0,1,0,,1104,,
1,1201,120101,4580347794078,ルチョ　マーブルプリン,ルチョ　マーブルプリン,,,0,1,0,,890,,
1,1202,120201,4580347794085,イチゴクリームババロワ,イチゴクリームババロワ,,,0,1,0,,1104,,
1,1202,120201,4580347794092,イチゴチョコクリームババロワ,イチゴチョコクリームババロワ,,,0,1,0,,1104,,
1,1201,120102,4580389870488,神戸エビアンコーヒー　本格ｺｰﾋｰｾﾞﾘｰ,神戸エビアンコーヒー　本格ｺｰﾋｰｾﾞﾘｰ,,,0,1,0,,259,,
1,1202,120304,4580438650016,宇野牧場　トロケッテ・ウーノ　,宇野牧場　トロケッテ・ウーノ,ｳﾉﾎﾞｸｼﾞﾖｳ ﾄﾛｹﾂﾃ･ｳ-ﾉ 120G,１２０ｇ,0,1,352,,380,宇野牧場,
1,1202,120304,4580438650023,宇野トロケッテ・ウーノ　いちご,宇野トロケッテ・ウーノ　いち,ｳﾉﾎﾞｸｼﾞﾖｳﾄﾛｹﾂﾃｳ-ﾉｲﾁｺﾞ120G,１２０ｇ,0,1,352,,380,宇野牧場,
1,1202,120304,4580438650115,宇野　トロケッテウーノ抹茶,宇野　トロケッテウーノ抹茶,ｳﾉ ﾄﾛｹｯﾃｳｰﾉﾏｯﾁｬ 120G,,0,1,352,,380,宇野牧場,
1,1201,120102,4580441060314,濃厚くちどけ果実　マンゴー,濃厚くちどけ果実　マンゴー,,,0,1,0,,303,,
1,1201,120102,4580441060321,濃厚くちどけ果実　キウイ,濃厚くちどけ果実　キウイ,,,0,1,0,,303,,
1,1201,120102,4580441060345,濃厚くちどけ果実　日向夏,濃厚くちどけ果実　日向夏,,,0,1,0,,303,,
1,1201,120106,4580527580163,小嶋や　どら焼きプレーン,小嶋や　どら焼きプレーン,,,0,1,0,,382,,
1,1201,120106,4580527580606,小嶋や　どら焼き白小豆,小嶋や　どら焼き白小豆,,,0,1,0,,475,,
1,1202,120203,4582139873039,大山　ミルクチーズケーキ,大山　ミルクチーズケーキ,,,0,1,0,,249,,
1,1201,120101,4582139873077,うしおじの和三盆ぷりん,うしおじの和三盆ぷりん,,,0,1,0,,400,,
1,1202,120202,4582139873176,うしおじ和三盆ロール,うしおじ和三盆ロール,,,0,1,0,,380,,
1,1202,120201,4582139873220,うしおじのクリームパン,うしおじのクリームパン,,,0,1,0,,330,,
1,1202,120203,4582139873640,大山　チョコレートケーキ,大山　チョコレートケーキ,,,0,1,0,,249,,
1,1202,120201,4582139873763,うしおじのチョコクリームパン,うしおじのチョコクリームパン,,,0,1,0,,360,,
1,1202,120202,4582223347538,ｶｯﾌﾟｼﾌｫﾝﾌﾟﾚｰﾝ,ｶｯﾌﾟｼﾌｫﾝﾌﾟﾚｰﾝ,,,0,1,0,,318,,
1,1202,120202,4582223347545,ｶｯﾌﾟｼﾌｫﾝ紅茶,ｶｯﾌﾟｼﾌｫﾝ紅茶,,,0,1,0,,318,,
1,1202,120203,4582223348627,プチシフォンケーキ,プチシフォンケーキ,,,0,1,0,,348,,
1,1201,120101,4582265219015,Ｍｕｉ　手造りプリン,Ｍｕｉ　手造りプリン,MUI ﾃﾂﾞｸﾘﾌﾟﾘﾝ,１００ｇ,0,1,110,,211,シックス・プロデュース,
1,1202,120202,4582301875014,ティラミスロール,ティラミスロール,,,0,1,0,,1512,,
1,1201,120101,4582330640317,さつまいも　二層プリン　黄,さつまいも　二層プリン　黄,,,0,1,0,,388,,
1,1201,120101,4582330640324,さつまいも　二層プリン　紫,さつまいも　二層プリン　紫,,,0,1,0,,388,,
1,1201,120106,4582330641161,ビ　すぃーとぽてと黄色,ビすぃーとぽてと黄色,ﾋﾞ ｽｲ-ﾄﾎﾟﾃﾄｷｲﾛ ,７０ｇ,0,1,0,,350,農園ビギン,
1,1201,120106,4582330641178,ビ すぃーとぽてとオレンジ,ビ すぃーとぽてとオレンジ,ﾋﾞ ｽｲ-ﾄﾎﾟﾃﾄｵﾚﾝｼﾞ ,７０ｇ,0,1,0,,350,農園ビギン,
1,1201,120106,4582330641185,ビ すぃーとぽてと紫,ビ すぃーとぽてと紫,ﾋﾞ ｽｲ-ﾄﾎﾟﾃﾄﾑﾗｻｷ,７０ｇ,0,1,0,,350,農園ビギン,
1,1201,120106,4582540720199,みのり　贅沢杏仁豆腐,みのり　贅沢杏仁豆腐　,ﾐﾉﾘ ｾﾞｲﾀｸｱﾝﾆﾝﾄｳﾌ,１８０ｇ,0,1,0,,430,,
1,1202,120203,4582554040375,むくむくシュークリーム,むくむくシュークリーム,,,0,1,0,,249,,
1,1202,120201,4582554040894,ムトウ　むくむくシュークリーム,ムトウ　むくむくシュークリー,,,0,1,0,,249,,
1,1201,120102,4582554040931,レアチーズとグレープフルーツのジュレ,レアチーズとグレープフルーツ,,,0,1,0,,405,,
1,1201,120102,4582554040948,レアチーズとグレープフルーツのジュレ,レアチーズとグレープフルーツ,,,0,1,0,,405,,
1,1201,120102,4582554040955,白桃プリンと紅茶ジュレ,白桃プリンと紅茶ジュレ,,,0,1,0,,405,,
1,1201,120102,4582554040962,白桃プリンと紅茶ジュレ,白桃プリンと紅茶ジュレ,,,0,1,0,,405,,
1,1201,120103,4582554041174,木野チーズ（6個入）,木野チーズ（6個入）,,,0,1,0,,1200,,
1,1202,120202,4582571902014,佐知,佐知,,,0,1,0,,0,,
1,1202,120202,4582571902052,佐知,佐知,,,0,1,0,,0,,
1,1202,120202,4582571902199,佐知’ｓ　ティアラドネージュ,佐知’ｓ　ティアラドネージュ,,,0,1,0,,2160,,
1,1202,120202,4582571902984,ドライフルーツケーキ,ドライフルーツケーキ,,,0,1,0,,972,,
1,1202,120202,4582571903011,マーブルケーキ,マーブルケーキ,,,0,1,0,,670,,
1,1202,120202,4582571903257,キャラメルナッツケーキ,キャラメルナッツケーキ,,,0,1,0,,972,,
1,1204,120401,4582571903486,佐知　ガナッシュダマンド,佐知　ガナッシュダマンド,,,0,1,0,,5778,,
1,1204,120401,4582571903714,佐知　ハートキャラメルナッツクッキー,佐知　ハートキャラメルナッツ,,,0,1,0,,496,,
1,1204,120401,4582571903721,佐知　ハートガナッシュクッキー,佐知　ハートガナッシュクッキ,,,0,1,0,,496,,
1,1204,120401,4582571903745,佐知　ハートガナッシュキャラメルクッキー,佐知　ハートガナッシュキャラ,,,0,1,0,,496,,
1,1204,120401,4582571903769,佐知 ハートガナッシュ2個入り箱,佐知　ハートガナッシュ2個入,,,0,1,0,,1317,,
1,1204,120401,4582571903783,佐知　くまさんガナッシュ,佐知　くまさんガナッシュ,,,0,1,0,,496,,
1,1201,120102,4582586162878,吟所膳ゼリー　清水白桃,吟所膳ゼリー　清水白桃,,,0,1,0,,324,,
1,1201,120102,4582586162885,吟醸膳ゼリー　中山金桃,吟醸膳ゼリー　中山金桃,,,0,1,0,,324,,
1,1201,120102,4582586162892,吟醸膳ゼリー　ニューピオーネ,吟醸膳ゼリー　ニューピオーネ,,,0,1,0,,324,,
1,1201,120102,4582586162908,吟醸膳ゼリー　マスカット,吟醸膳ゼリー　マスカット,,,0,1,0,,324,,
1,1204,120401,4589504697009,温泉みかんゼリー,温泉みかんゼリー,,,0,1,0,,380,,
1,1201,120102,4589504697023,愛媛　JEWEL　河内晩柑,愛媛　JEWEL　河内晩柑,,,0,1,0,,380,,
1,1201,120102,4589504697030,愛媛　JEWEL　清見タンゴール,愛媛　JEWEL　清見タンゴール,,,0,1,0,,380,,
1,1203,120301,4589683730832,わらく堂　たっぷり生白どら,わらく堂　たっぷり生白どら,ﾜﾗｸﾄﾞｳ ﾀﾂﾌﾟﾘﾅﾏｼﾛﾄﾞﾗ 1ｺ,１個,0,1,500,,497,わらく堂,
1,1203,120301,4589683731136,わらく堂　白どらレアチーズ,わらく堂　白どらレアチーズ,ﾜﾗｸﾄﾞｳ ﾀﾂﾌﾟﾘｼﾛﾄﾞﾗﾚｱﾁ-ｽﾞ1ｺ,１個,0,1,0,,497,わらく堂,
1,1202,120304,4589683735653,わた雪みたいなレアチーズ,わた雪みたいなレアチーズ,,,0,1,0,,291,,
1,1201,120102,4589779960747,コールドプレスゼリー　オレンジ,コールドプレスゼリー　オレン,,,0,1,0,,214,,
1,1201,120102,4589779960754,コールドプレスゼリー　ブラッドオレンジ,コールドプレスゼリー　ブラッ,,,0,1,0,,214,,
1,1201,120102,4589779960761,コールドプレスゼリー　ピンクグレープフルーツ,コールドプレスゼリー　ピンク,,,0,1,0,,214,,
1,1201,120102,4589779960778,コールドプレスゼリー　アップル,コールドプレスゼリー　アップ,,,0,1,0,,214,,
1,1201,120102,4589802830115,伊豆柑橘　だいだいゼリー,伊豆柑橘　だいだいゼリー,ｲｽﾞﾉｶﾝｷﾂ ﾀﾞｲﾀﾞｲｾﾞﾘｰ,,0,1,0,,359,ウェルエル,
1,1201,120102,4589802830122,伊豆柑橘ニューサマーゼリー,伊豆柑橘ニューサマーゼリー,ｲｽﾞﾉｶﾝｷﾂ ﾆｭｰｻﾏｰｾﾞﾘｰ,,0,1,0,,359,ウェルエル,
1,1201,120102,4589802830146,伊豆柑橘　温州みかんゼリー,伊豆柑橘　温州みかんゼリー,ｲｽﾞﾉｶﾝｷﾂ ｵﾝｼｭｳﾐｶﾝｾﾞﾘｰ,,0,1,0,,359,ウェルエル,
1,1201,120101,4589808650236,近江プリンいちご,近江プリンいちご,,,0,1,0,,490,,
1,1201,120101,4589808650281,近江プリン　プレーン,近江プリン　プレーン,,,0,1,0,,420,,
1,1201,120101,4589808650298,近江プリン　リッチ,近江プリン　リッチ,,,0,1,0,,380,,
1,1201,120101,4589808650304,近江プリン　ライス,近江プリン　ライス,,,0,1,0,,380,,
1,1201,120101,4589808650311,近江プリン　和栗,近江プリン　和栗,,,0,1,0,,380,,
1,1201,120101,4589808650328,近江プリン　酒粕,近江プリン　酒粕,,,0,1,0,,490,,
1,1201,120101,4589808650410,近江プリン抹茶,近江プリン抹茶,,,0,1,0,,490,,
1,1201,120101,4589808650458,近江プリン　ほうじ茶,近江プリン　ほうじ茶,,,0,1,0,,490,,
1,1201,120101,4589808650472,近江プリンかぼちゃ,近江プリンかぼちゃ,,,0,1,0,,490,,
1,1202,120304,4589968880573,じゅわっと半熟たまごかすてら,じゅわっと半熟たまごかすてら,,,0,1,0,,995,,
1,1201,120101,4589976000475,夕焼け塩プリン,夕焼け塩プリン,,,0,1,0,,286,,
1,1201,120101,4589976010092,あさひ　クラシックプリン,あさひ　クラシックプリン,,,0,1,0,,286,,
1,1201,120101,4589976600231,あさひプリン１１０g,あさひプリン１１０g,,,0,1,0,,315,,
1,1201,120101,4589976600477,えごまプリン,えごまプリン,,,0,1,0,,270,,
1,1201,120101,4589976600491,夕焼け塩プリン,夕焼け塩プリン,,,0,1,0,,286,,
1,1201,120101,4589976601092,あさひ　クラシックプリン,あさひ　クラシックプリン,,,0,1,0,,286,,
1,1201,120103,4589976601139,あさひ　チーズタルト,あさひ　チーズタルト,,,0,1,0,,315,,
1,1201,120101,4595055480045,素エコ　ソイミルクプリン,素エコ　ソイミルクプリン,,,0,1,0,,487,,
1,1201,120101,4595055480052,素エコ　オーツミルクプリン,素エコ　オーツミルクプリン,,,0,1,0,,487,,
1,1201,120102,4595058272296,真面目なコーヒーゼリー,真面目なコーヒーゼリー,,,0,1,0,,575,,
