店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1801,180101,2001075000000,封漣堂弁当,封漣堂弁当,,,0,1,0,,0,,
1,1813,181301,2001076000000,えび豆,えび豆,,,0,1,0,,0,,
1,1811,181102,2001077000000,温泉たまご,温泉たまご,,,0,1,0,,0,,
1,1804,180403,2001078000000,おでん,おでん,,,0,1,0,,0,,
1,1813,181301,2001080000000,ぱりっとわかさぎ,ぱりっとわかさぎ,,,0,1,0,,0,,
1,1813,181301,2001081000000,畑のお肉（井上佃煮）,畑のお肉（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001083000000,さつまいも丹波（井上佃煮）,さつまいも丹波（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001084000000,昆布豆（井上佃煮）,昆布豆（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001085000000,にしん豆（井上佃煮）,にしん豆（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001086000000,うの花ちらし（井上佃煮）,うの花ちらし（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001087000000,ごり実山椒（井上佃煮）,ごり実山椒（井上佃煮）,,,0,1,0,,0,,
1,1813,999999,2001088000000,南瓜いとこ（井上佃煮）,南瓜いとこ（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001089000000,柿なます（井上佃煮）,柿なます（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001090000000,ごぼう唐揚げ（井上佃煮）,ごぼう唐揚げ（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001091000000,たこ酢もみ（井上佃煮）,たこ酢もみ（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001092000000,鯛そうめん（井上佃煮）,鯛そうめん（井上佃煮）,,,0,1,0,,0,,
