店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1501,150103,4580406151149,ﾋﾟｻﾞﾚﾎﾞｶﾙﾎﾞﾅｰﾗ,ﾋﾟｻﾞﾚﾎﾞｶﾙﾎﾞﾅｰﾗ,,,0,1,0,,713,,
1,1501,150103,4580406151477,ﾋﾟｻﾞﾚﾎﾞ茄子とﾍﾞｰｺﾝのｱﾗﾋﾞｱｰﾀ,ﾋﾟｻﾞﾚﾎﾞ茄子とﾍﾞｰｺﾝのｱﾗﾋﾞｱｰﾀ,,,0,1,0,,735,,
1,1501,150103,4580406151521,ﾋﾟｻﾞﾚﾎﾞﾓｯﾂｧﾚﾗとﾘｺｯﾀのﾊﾞｼﾞﾙｿ,ﾋﾟｻﾞﾚﾎﾞﾓｯﾂｧﾚﾗとﾘｺｯﾀのﾊﾞｼﾞﾙｿ,,,0,1,0,,756,,
1,1501,150103,4580406151569,ﾋﾟｻﾞﾚﾎﾞ海鮮ﾄﾏﾄﾊﾞｼﾞﾙ,ﾋﾟｻﾞﾚﾎﾞ海鮮ﾄﾏﾄﾊﾞｼﾞﾙ,,,0,1,0,,898,,
1,1501,150103,4580406151897,超極マルゲリータ,超極マルゲリータ,,,0,1,0,,1085,,0
1,1501,150103,4580406152184,ＷＡＩＰＥＲ　ずわい蟹とカマンベール,ＷＡＩＰＥＲ　ずわい蟹とカマ,ﾜｲﾊﾟ- ｽﾞﾜｲｶﾆﾄｶﾏﾝﾍﾞ-ﾙ,,0,1,0,,951,ＷＡＩＰＥＲ,
1,1501,150103,4580406152191,ＷＡＩＰＥＲ　トリュフ香る３種のきのこ,ＷＡＩＰＥＲ　トリュフ香る３,ﾜｲﾊﾟ- ﾄﾘﾕﾌｶｵﾙ3ｼﾕﾉｷﾉｺ,,0,1,0,,843,ＷＡＩＰＥＲ,
1,1501,150103,4580406152238,ＷＡＩＰＥＲピザレボ青森産帆立クラムチャウダー１枚,ＷＡＩＰＥＲピザレボ青森産帆,ﾋﾟｻﾞﾚﾎﾞﾎﾀﾃﾉｸﾗﾑﾁﾔｳﾀﾞ- 1ﾏｲ,１枚,0,1,0,,778,ＷＡＩＰＥＲ,
1,1501,150103,4580406152245,マルゲリータ,マルゲリータ,,,0,1,0,,843,,0
1,1501,150103,4580406152252,海鮮トマトバジル,海鮮トマトバジル,,,0,1,0,,898,,
